1603454382.85231209,-0.00341600,0.01464000,1.00357200,-0.03225059,-1.82328472,-0.90791750,-0.28120750,2.34610250,-0.30985092,0.68123356,0.56021631
1603454382.91586924,0.00048800,-0.00012200,1.01772400,-0.20384388,-0.31177853,-0.20791750,-0.28120750,-1.04889750,-0.33601286,0.68634902,0.55656241
1603454382.97854280,-0.00927200,0.01537200,1.02004200,1.74947870,0.29698710,1.78708250,-0.59620750,0.66610250,-0.32212803,0.68766443,0.56489331
1603454383.04007053,0.00585600,-0.02501000,1.02114000,-0.21690077,-0.57920451,-0.17291750,-0.21120750,0.49110250,-0.32212803,0.68766443,0.56489331
1603454383.10215282,0.00732000,-0.05807200,1.02968000,-5.19681483,-0.66755198,0.00208250,-0.17620750,0.73610250,-0.30254312,0.67085647,0.56080094
1603454383.16492653,0.00048800,0.01220000,1.02711800,0.51245768,-0.28496477,0.03708250,-0.28120750,-0.55889750,-0.30254312,0.67085647,0.56080094
1603454383.22724724,-0.02501000,0.01549400,1.02492200,0.68464711,1.14405366,-0.87291750,-0.49120750,2.76610250,-0.31759719,0.68781058,0.55203157
1603454383.28988171,0.01073600,0.00024400,1.01528400,-1.89026806,-0.84842864,-0.45291750,0.20879250,1.61110250,-0.31598948,0.67904122,0.55817013
1603454383.35272050,-0.01061400,0.01878800,1.00186400,0.87941814,0.34323951,0.66708250,0.27879250,0.14110250,-0.31598948,0.67904122,0.55817013
1603454383.41458273,-0.01708000,0.01805600,1.01918800,0.83707127,0.70812666,0.38708250,1.11879250,1.50610250,-0.30619702,0.65244081,0.56840105
1603454383.47712469,-0.00488000,0.00866200,1.01870000,0.30381650,0.01732571,1.05208250,0.55879250,0.66610250,-0.30619702,0.65244081,0.56840105
1603454383.53869128,-0.00378200,-0.01415200,1.00515800,-0.21116830,0.04884945,0.21208250,1.08379250,0.28110250,-0.30210465,0.64820228,0.56562409
1603454383.60077333,-0.00524600,-0.00036600,1.03529200,-0.17660025,0.19522816,-1.18791750,-0.21120750,0.87610250,-0.31408945,0.65434084,0.58140894
1603454383.66301966,-0.00512400,-0.00841800,1.02638600,-0.94670007,-0.29151711,1.08708250,0.48879250,-2.16889750,-0.31408945,0.65434084,0.58140894
1603454383.72527957,-0.00671000,-0.00927200,1.02638600,-0.10846731,0.25344987,0.07208250,0.24379250,-0.69889750,-0.31189711,0.64484069,0.58667056
1603454383.78735256,-0.01537200,0.04196800,0.99820400,-0.97850330,0.61408196,-0.06791750,1.04879250,-2.90389750,-0.31189711,0.66954107,0.61634025
1603454383.84963727,-0.01854400,-0.01610400,1.02370200,1.71743412,0.73900840,-0.34791750,0.73379250,-4.65389750,-0.30751242,0.66954107,0.61634025
1603454383.91126871,-0.01903200,0.02000800,1.03785400,0.93004385,0.80194429,2.20708250,-0.80620750,-6.29889750,-0.24671149,0.67027185,0.56182403
1603454383.97310376,-0.00488000,0.02549800,1.03090000,1.23347068,0.09534409,-0.06791750,0.03379250,-5.77389750,-0.24671149,0.67027185,0.56182403
1603454384.03462744,0.02049600,-0.00183000,1.01943200,-0.77294817,-1.14840355,1.99708250,0.55879250,-5.56389750,-0.27491961,0.68678749,0.58082432
1603454384.09687614,-0.00292800,-0.00793000,1.03602400,-1.31669120,0.02618444,-0.38291750,-0.21120750,-5.87889750,-0.26615025,0.69818766,0.53186203
1603454384.15853429,-0.05209400,0.04599400,1.02687400,1.06902445,1.16543592,-1.36291750,0.31379250,3.95610250,-0.26615025,0.69818766,0.53186203
1603454384.22061729,0.01024800,0.02623000,1.02114000,1.94018742,-0.83615742,0.91208250,-0.38620750,1.89110250,-0.27871967,0.65770243,0.60757089
1603454384.28336859,0.02806000,-0.09674600,1.03163200,-5.25607107,-1.82556822,3.95708250,-0.31620750,8.12110250,-0.27871967,0.65770243,0.60757089
1603454384.34512949,-0.00707600,0.03855200,1.00698800,3.76553492,0.14296485,1.47208250,-0.28120750,0.49110250,-0.30166618,0.65770243,0.59690149
1603454384.40706611,-0.00622200,-0.06368400,1.03663400,-3.76475185,0.09254818,0.24708250,1.29379250,6.93110250,-0.26498100,0.67085647,0.60961707
1603454384.46960497,0.01293200,-0.02415600,1.01467400,-1.54700474,-0.98712030,-1.57291750,0.03379250,6.05610250,-0.26498100,0.67085647,0.60961707
1603454384.53112078,0.01500600,0.01537200,1.03273000,0.29041969,0.21663846,0.52708250,0.59379250,5.95110250,-0.26688103,0.66427945,0.59792458
1603454384.59395194,-0.00634400,0.00976000,1.03517000,0.35680159,0.42481664,0.45708250,0.03379250,4.97110250,-0.26688103,0.66427945,0.59792458
1603454384.65578651,0.00805200,-0.08039800,1.02077400,-2.77219775,-0.31205011,-2.83291750,0.55879250,0.98110250,-0.30941245,0.66866413,0.61385560
1603454384.71772718,-0.01232200,-0.00134200,0.98856600,-0.25704679,0.12474349,-1.11791750,0.31379250,-1.57389750,-0.26337328,0.66325636,0.60347852
1603454384.77981138,-0.00524600,0.00512400,1.03687800,0.03772994,0.03994616,0.35208250,0.03379250,-0.45389750,-0.26337328,0.66325636,0.60347852
1603454384.84151196,-0.00329400,-0.01842200,1.01674800,-1.21626891,-0.07244898,0.07208250,-0.56120750,1.92610250,-0.29523531,0.61882490,0.59880152
1603454384.90299320,-0.00768600,0.02196000,1.04261200,1.02325384,-0.05604658,-0.10291750,0.03379250,0.52610250,-0.29523531,0.61882490,0.59880152
1603454384.96452856,-0.01439600,0.00756400,1.03663400,-0.42609932,-0.07507270,-1.43291750,-0.91120750,1.82110250,-0.27331190,0.66135633,0.59894768
1603454385.02601433,-0.00805200,0.00390400,1.00125400,-0.04769347,-0.05364529,-0.55791750,0.17379250,-0.52389750,-0.28895060,0.62627887,0.59412452
1603454385.08789206,0.00097600,-0.02196000,1.03578000,-1.62636838,1.45522838,-0.76791750,-0.28120750,0.49110250,-0.28895060,0.62627887,0.59412452
1603454385.14967227,0.00244000,-0.02013000,1.04249000,-1.32303466,-0.39526747,-1.95791750,0.94379250,-0.62889750,-0.29596609,0.67962584,0.64191757
1603454385.21253276,-0.00256200,-0.02696200,1.02968000,-1.71096450,-0.11199235,-0.97791750,-0.35120750,-2.13389750,-0.29596609,0.67962584,0.64191757
1603454385.27412629,0.00061000,0.00805200,1.03895200,0.26068033,-0.60024745,1.36708250,-0.14120750,-0.48889750,-0.27974277,0.66559486,0.63811751
1603454385.33580518,-0.01952000,0.00036600,1.02089600,1.50705605,0.84461980,-0.10291750,0.59379250,-3.28889750,-0.26644256,0.65828705,0.59997077
1603454385.39815450,-0.02342400,0.01134600,1.00625600,1.03872410,1.10383993,-0.13791750,-0.98120750,-4.82889750,-0.26644256,0.65828705,0.59997077
1603454385.45980310,0.00671000,-0.01183400,1.01418600,-1.15517155,-0.01928582,-1.50291750,-0.17620750,-4.93389750,-0.26878106,0.65156387,0.62978661
1603454385.52162719,-0.03086600,0.00158600,1.03163200,0.31040815,1.43121572,0.24708250,-0.10620750,-5.42389750,-0.26878106,0.65156387,0.62978661
1603454385.58335853,0.00475800,0.00134200,1.01638200,-1.83550950,-0.52009408,-0.27791750,0.90879250,-4.47889750,-0.23048816,0.65916399,0.62978661
1603454385.64551997,0.00366000,-0.02574200,1.02272600,-1.56899680,-0.45412539,-1.39791750,1.11879250,-4.12889750,-0.21148787,0.67465653,0.60581701
1603454385.70843458,-0.02635200,0.00012200,1.01552800,-0.17667690,1.18480556,-0.48791750,0.45379250,-10.18389750,-0.21148787,0.67465653,0.60581701
1603454385.77035093,0.01464000,0.00146400,1.02614200,-0.10160831,-0.45468025,0.84208250,0.03379250,-11.68889750,-0.19789535,0.67947968,0.60990938
1603454385.83263230,-0.01781200,-0.01354200,1.03382800,-0.95708614,0.70482282,-0.66291750,0.52379250,-11.75889750,-0.26731950,0.66954107,0.60859398
1603454385.89550543,-0.02769400,0.00219600,1.04017200,-0.05866350,0.71963877,0.66708250,-0.66620750,-11.16389750,-0.26731950,0.66954107,0.60859398
1603454385.95835733,0.02610800,-0.00146400,1.02175000,-0.26544689,-0.42132335,0.24708250,-0.42120750,-12.07389750,-0.24393452,0.67962584,0.60800935
1603454386.02046227,0.01830000,-0.02110600,1.02467800,-1.36297009,-1.70272807,0.31708250,1.53879250,-12.21389750,-0.24393452,0.67962584,0.60800935
1603454386.08189440,-0.03989400,-0.00915000,1.03602400,-0.32499252,1.21339202,-0.69791750,-0.00120750,-12.49389750,-0.21265712,0.65711780,0.62788658
1603454386.14505816,0.01634800,-0.02427800,1.00564600,-1.06603689,-0.37528317,0.10708250,0.87379250,-12.52889750,-0.18167203,0.66267173,0.63650979
1603454386.20692992,0.00671000,0.01073600,1.02907000,-1.51393114,0.12399101,1.50708250,0.38379250,-6.64889750,-0.18167203,0.66267173,0.63650979
1603454386.26901293,-0.01537200,0.00866200,1.05017600,-0.32807024,0.07365332,1.68208250,-0.49120750,-7.17389750,-0.22405729,0.66237942,0.60508623
1603454386.33168983,-0.00963800,0.00939400,1.01699200,1.23558299,0.55167251,0.87708250,0.24379250,-5.87889750,-0.22405729,0.66237942,0.60508623
1603454386.39465952,-0.00329400,-0.04745800,1.03761000,-2.04655259,1.33316575,-0.80291750,0.24379250,-9.06389750,-0.15945630,0.67597194,0.57483192
1603454386.45675206,-0.01561600,-0.00183000,1.04224600,-0.97897501,-0.05137463,1.47208250,-0.31620750,-7.20889750,-0.19190295,0.68664133,0.62759427
1603454386.51971626,-0.01830000,0.00744200,1.04639400,-0.16993294,0.40040759,0.56208250,0.38379250,-7.38389750,-0.19190295,0.68664133,0.62759427
1603454386.58247304,-0.01476200,-0.00012200,1.04627200,0.09752187,0.41423628,1.15708250,-0.07120750,-6.96389750,-0.23151125,0.66617948,0.63183280
1603454386.64450788,0.00890600,-0.01671400,1.00174200,0.29252626,-0.38309946,-0.27791750,-0.84120750,-8.67889750,-0.23151125,0.66617948,0.63183280
1603454386.70741701,0.01720200,0.00244000,1.00869600,0.51827829,-0.74961721,-0.90791750,-0.10620750,-7.17389750,-0.21718796,0.68561824,0.65229465
1603454386.76948309,0.00854000,-0.00622200,1.03504800,-0.40563478,-0.74338163,0.98208250,-1.12120750,-8.29389750,-0.16267173,0.66442561,0.60581701
1603454386.83140016,0.00597800,-0.01671400,1.03761000,-1.10208296,-0.58571805,-0.20791750,1.22379250,-7.38389750,-0.16267173,0.66442561,0.60581701
1603454386.89330077,-0.03123200,0.00317200,1.05908200,-0.00661614,1.48329875,0.77208250,-1.36620750,-7.48889750,-0.21455715,0.69482607,0.61546331
1603454386.95515466,0.01549400,0.00341600,0.99747200,0.01280051,-1.73544225,-0.10291750,0.34879250,-7.90889750,-0.17714119,0.72201111,0.58564747
1603454387.01722741,-0.00976000,-0.02623000,1.05176200,-0.84125123,0.31437241,1.64708250,0.48879250,-8.53889750,-0.17421806,0.72201111,0.58564747
1603454387.07965064,-0.01891000,0.01427400,0.97722000,1.88294381,0.07168879,0.98208250,-0.38620750,-6.96389750,-0.18357205,0.73428822,0.64513300
1603454387.14167047,-0.01366400,-0.00146400,1.03956200,-0.42220638,0.45944714,1.33208250,-0.38620750,-8.88889750,-0.18357205,0.73428822,0.64513300
1603454387.20431376,0.00207400,0.00366000,1.01784600,-0.16253754,-1.20769636,0.42208250,0.31379250,-10.70889750,-0.16793335,0.71309559,0.60757089
1603454387.26643085,-0.03074400,-0.00500200,1.02040800,0.69525977,1.68286567,-0.48791750,-0.07120750,-13.78889750,-0.17933353,0.74130371,0.62905583
1603454387.32936025,0.00988200,-0.00207400,1.01308800,-0.05267890,-1.46766621,1.15708250,-0.63120750,-13.50889750,-0.17933353,0.74130371,0.62905583
1603454387.39196849,0.00024400,-0.00146400,1.04371000,-0.24510034,-0.29829873,-0.17291750,0.45379250,-13.61389750,-0.16194095,0.77974277,0.61005554
1603454387.45350790,-0.01024800,-0.00561200,1.03065600,0.06270485,-1.43281617,1.82208250,0.17379250,-13.71889750,-0.16194095,0.77974277,0.61005554
1603454387.51622915,0.01988600,-0.01659200,1.04871200,0.47727969,-1.37887717,0.94708250,-0.21120750,-13.26389750,-0.19789535,0.74378837,0.65156387
1603454387.57840657,0.02244800,0.01122400,1.02577600,-1.30961225,-1.52076338,1.22708250,0.24379250,-12.38889750,-0.17567963,0.75591932,0.66164864
1603454387.63991332,0.00512400,-0.00109800,1.01711400,0.00389085,-1.10322188,-0.55791750,1.08379250,-13.54389750,-0.17567963,0.75591932,0.66164864
1603454387.70389485,0.02257000,0.00695400,1.02870400,-0.38578537,-1.50556934,3.60708250,0.62879250,-4.82889750,-0.14820228,0.75211926,0.63270973
1603454387.76597309,0.02074000,-0.00366000,1.04419800,-0.39537992,-1.45871084,0.17708250,0.10379250,-6.08889750,-0.14820228,0.75211926,0.63270973
1603454387.82904768,-0.02525400,0.01927600,1.02760600,0.48128963,1.16133862,0.17708250,0.62879250,-5.77389750,-0.18342590,0.72946507,0.62452499
1603454387.89137125,0.01085800,-0.00536800,0.99686200,-0.48905686,-0.87550001,0.77208250,-0.17620750,-4.16389750,-0.18459515,0.76936568,0.67027185
1603454387.95359254,0.01073600,0.02147200,1.03712200,1.03944403,-0.86849620,1.57708250,-0.45620750,-5.45889750,-0.18459515,0.76936568,0.67027185
1603454388.01507187,0.00292800,0.01683600,1.00442600,0.77688816,-0.84856807,0.28208250,-0.49120750,-5.42389750,-0.19628764,0.75445776,0.62744811
1603454388.07836223,-0.01037000,-0.00305000,1.04517400,-0.34567635,0.70387182,0.10708250,0.13879250,-5.63389750,-0.19628764,0.79187372,0.63080970
1603454388.14063621,-0.01049200,-0.00463600,1.01723600,-0.44440831,1.01389959,-0.27791750,-0.52620750,-6.08889750,-0.14323297,0.80371236,0.63080970
1603454388.20294809,-0.01500600,0.02769400,1.02553200,0.51861925,0.41076017,-0.83791750,1.11879250,-9.48389750,-0.15989477,0.80078924,0.62847121
1603454388.26438832,0.02293600,0.01049200,1.01321000,1.60371020,0.04877492,0.70208250,1.01379250,-13.01889750,-0.15989477,0.80078924,0.62847121
1603454388.32742906,0.01329800,0.02061800,1.04297800,1.13001774,-0.33083616,0.87708250,0.38379250,-12.17889750,-0.14937153,0.80093540,0.64776381
1603454388.39002991,-0.00073200,0.00768600,1.03517000,-0.76762846,-0.61306782,-0.03291750,1.15379250,-12.03889750,-0.20520316,0.78778135,0.65551008
1603454388.45318866,0.00976000,0.00353800,1.01796800,0.17369045,-0.88883199,0.63208250,0.87379250,-12.28389750,-0.20520316,0.78778135,0.65551008
1603454388.51553845,-0.01159000,-0.01805600,1.01138000,-0.52884581,0.92453291,-0.94291750,0.62879250,-12.94889750,-0.14907922,0.80473546,0.63709442
1603454388.57776976,-0.01146800,0.00707600,1.04346600,-0.78366227,-0.44843765,-0.03291750,0.41879250,-11.44389750,-0.14907922,0.80473546,0.63709442
1603454388.63932896,-0.01342000,0.01720200,1.01064800,-0.17666094,-1.23405121,0.31708250,0.10379250,-11.72389750,-0.20344928,0.80532008,0.64820228
1603454388.70627236,0.01061400,-0.00841800,1.03370600,1.10129823,-0.85158625,1.22708250,1.22379250,-6.05389750,-0.19891844,0.82008185,0.64425607
1603454388.76844239,-0.00048800,0.00854000,1.03492600,0.29037988,-0.23006300,1.19208250,0.20879250,-3.28889750,-0.19891844,0.82008185,0.64425607
1603454388.82979298,-0.02183800,0.00890600,1.03846400,0.32314498,0.89468941,0.24708250,-1.19120750,-4.65389750,-0.15185618,0.82212803,0.62379421
1603454388.89304304,-0.00524600,-0.01342000,1.02089600,-2.65673288,0.03336641,-0.13791750,0.62879250,-4.30389750,-0.15185618,0.82212803,0.62379421
1603454388.95587993,-0.00134200,-0.00414800,1.00198600,-0.41194191,-0.18317764,0.45708250,-0.56120750,-3.91889750,-0.20900322,0.81978954,0.64308682
1603454389.01920342,-0.00390400,0.01464000,1.03102200,-0.19032377,-0.03403066,-0.45291750,-0.31620750,-4.51389750,-0.17714119,0.81335867,0.67451038
1603454389.08238602,0.00951600,-0.00317200,0.99979000,0.49684109,-0.80408780,1.36708250,-1.26120750,-4.93389750,-0.17714119,0.81335867,0.67451038
1603454389.14425731,0.02391200,-0.02452200,1.02223800,-0.06766181,-1.59109063,-1.39791750,-0.38620750,-5.00389750,-0.21236481,0.82198188,0.64805612
1603454389.20823336,-0.00634400,0.03159800,1.01650400,0.80912511,-1.15377642,0.80708250,0.06879250,-4.58389750,-0.18956445,0.84229757,0.62467115
1603454389.27032733,0.02220400,0.01488400,1.04066000,1.35161232,-1.54447669,0.45708250,-1.01620750,-4.26889750,-0.18956445,0.84229757,0.62467115
1603454389.33241153,0.00402600,0.01305400,1.01162400,0.54436322,-0.48156310,-0.55791750,-0.49120750,-5.28389750,-0.17158726,0.84448992,0.63957907
1603454389.39410520,-0.00195200,-0.01427400,1.04615000,-0.94995694,-0.15230126,-0.06791750,-0.00120750,-5.28389750,-0.17158726,0.84448992,0.63957907
1603454389.45612121,0.00292800,0.00402600,0.99759400,0.04083904,-0.97727849,-0.06791750,0.27879250,-3.39389750,-0.20154925,0.85252850,0.65609471
1603454389.51854110,0.00451400,0.01817800,0.99832600,0.85971285,-1.00615949,-0.59291750,-0.45620750,-3.84889750,-0.18707980,0.84244373,0.64425607
1603454389.58053064,0.00841800,-0.02574200,1.02382400,-1.80780692,-0.64613411,-0.66291750,-1.05120750,-5.84389750,-0.18707980,0.84244373,0.64425607
