1603874995.6075377,25,-226,103,91,87,71.26436781609196,-22.743116735138678
1603874995.6075377,21,-132,101,89,88,70.45454545454547,-13.757582401273247
1603874995.6075377,20,-43,98,86,89,69.66292134831461,-4.560147265001545
1603874995.6075377,19,46,97,88,88,70.45454545454547,4.87681235015335
1603874996.1598878,21,-134,102,91,90,68.8888888888889,-13.957937907080732
1603874996.1598878,25,-229,104,92,88,70.45454545454547,-23.013749847125784
1603874996.1598878,20,-44,99,87,90,68.8888888888889,-4.665734278244758
1603874996.1598878,19,47,97,89,90,68.8888888888889,4.982302006398639
1603874996.6634355,25,-244,105,96,93,66.66666666666667,-24.350587059891964
1603874996.6634355,20,-50,101,92,96,64.58333333333334,-5.298565069899935
1603874996.6634355,21,-144,104,96,94,65.95744680851065,-14.95442198679177
1603874996.6634355,19,46,98,94,95,65.26315789473685,4.87681235015335
1603874997.0543299,25,-256,107,100,96,64.58333333333334,-25.400177603160106
1603874997.0543299,21,-151,105,100,98,63.26530612244899,-15.64653107388349
1603874997.0543299,19,46,100,98,98,63.26530612244899,4.87681235015335
1603874997.0543299,20,-54,102,95,99,62.62626262626264,-5.719742748496919
1603874997.0543299,36663187,206,65,0,4,1550.0000000000002,20.91169541023082
1603874997.4194307,21,-137,107,101,100,62.00000000000001,-14.257818049510549
1603874997.4194307,25,-241,108,100,97,63.917525773195884,-24.08541352897193
1603874997.4194307,20,-37,103,97,101,61.3861386138614,-3.9259978795075465
1603874997.4194307,19,65,101,103,101,61.3861386138614,6.874656524321
1603874997.7734926,21,-141,107,104,104,59.61538461538463,-14.656418438272837
1603874997.7734926,25,-249,109,104,101,61.3861386138614,-24.790082554948466
1603874997.7734926,20,-38,103,102,105,59.04761904761906,-4.031760588950713
1603874997.7734926,19,68,102,106,104,59.61538461538463,7.188701044455634
1603874998.0833747,25,-260,110,107,104,59.61538461538463,-25.746063977885555
1603874998.0833747,21,-148,108,107,106,58.49056603773586,-15.350473498668093
1603874998.0833747,19,68,102,110,109,56.88073394495414,7.188701044455634
1603874998.0833747,20,-41,105,104,108,57.40740740740742,-4.348880799665057
1603874998.3783643,25,-270,109,107,107,57.94392523364487,-26.602004270640546
1603874998.3783643,21,-155,107,112,111,55.855855855855864,-16.039943306049665
1603874998.3783643,20,-45,105,108,112,55.35714285714287,-4.771289540584061
1603874998.3783643,19,68,102,113,112,55.35714285714287,7.188701044455634
1603874998.6965392,21,-163,108,116,115,53.913043478260875,-16.822099089140682
1603874998.6965392,20,-49,105,113,116,53.448275862068975,-5.1931790634241475
1603874998.6965392,19,69,102,117,116,53.448275862068975,7.293287078020637
1603874998.9770617,21,-171,109,121,118,52.54237288135594,-17.597851763104355
1603874998.9770617,20,-53,105,117,121,51.23966942148761,-5.614504665163061
1603874998.9770617,19,69,103,121,120,51.66666666666667,7.293287078020637
1603874999.2381017,21,-179,109,125,123,50.40650406504066,-18.36699878105277
1603874999.2381017,19,70,103,126,124,50.00000000000001,7.397824268101297
1603874999.2381017,20,-56,106,120,125,49.60000000000001,-5.93010210572097
1603874999.531946,21,-189,111,131,128,48.43750000000001,-19.318855748568993
1603874999.531946,20,-62,107,126,130,47.6923076923077,-6.560196400571308
1603874999.531946,19,70,104,130,129,48.062015503875976,7.397824268101297
1603874999.7722747,21,-197,111,135,132,46.969696969696976,-20.07246656737335
1603874999.7722747,20,-66,108,130,134,46.268656716417915,-6.979385101571969
1603874999.7722747,19,70,104,134,133,46.61654135338347,7.397824268101297
1603875000.0362027,21,-207,112,140,137,45.25547445255475,-21.00437328468872
1603875000.0362027,19,70,106,140,138,44.92753623188406,7.397824268101297
1603875000.0362027,20,-72,109,135,140,44.28571428571429,-7.606749474630248
1603875000.2817245,21,-218,113,147,142,43.66197183098592,-22.01618412969245
1603875000.2817245,20,-77,109,141,145,42.75862068965518,-8.12816168126673
1603875000.2817245,19,70,106,145,144,43.055555555555564,7.397824268101297
1603875000.5344427,21,-229,114,153,147,42.17687074829933,-23.013749847125784
1603875000.5344427,20,-83,111,147,150,41.33333333333334,-8.752064820144541
1603875000.5344427,19,71,107,150,149,41.61073825503356,7.502311953416964
1603875000.7625911,21,-240,114,159,151,41.05960264900663,-23.996777288565738
1603875000.7625911,20,-88,111,152,156,39.74358974358975,-9.27039735856775
1603875000.7625911,19,70,107,155,154,40.25974025974027,7.397824268101297
1603875001.0005875,20,-94,111,158,162,38.27160493827161,-9.890374977497379
1603875001.0005875,19,71,107,161,161,38.50931677018634,7.502311953416964
1603875001.2261944,19,72,108,168,166,37.34939759036145,7.606749474630248
1603875001.2261944,20,-99,112,164,168,36.90476190476191,-10.40524832365576
1603875001.480966,19,73,106,175,173,35.83815028901735,7.711136174370049
1603875001.480966,20,-106,111,172,176,35.227272727272734,-11.12320925012442
1603875001.7105832,19,82,107,182,179,34.63687150837989,8.648222041878432
1603875001.7105832,20,-104,111,177,181,34.25414364640884,-10.918428084857842
1603875001.9517405,20,-89,111,181,185,33.513513513513516,-9.373883203052992
1603875001.9517405,19,102,107,192,186,33.333333333333336,10.713364155480653
1603875002.187135,20,-73,112,185,190,32.631578947368425,-7.711136174370049
1603875002.187135,19,124,108,202,192,32.29166666666667,12.952764513375518
1603875002.4109306,20,-58,112,190,194,31.958762886597942,-6.140301141305523
1603875002.4109306,19,144,108,213,201,30.84577114427861,14.95442198679177
